                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                0.01292,                0.98324,                 1.1713,                0.60143,                0.48443,                0.51835,                0.31604,                0.01231,                0.93527,                  1.148,              0.0018342,              0.0018342,              0.0018342
                    100,                0.01298,                0.98103,                 1.1694,                0.60209,                0.48567,                 0.5184,                0.31581,                 0.0123,                0.93625,                  1.148,              0.0018202,              0.0018202,              0.0018202
                    101,                0.01298,                0.97987,                 1.1701,                0.60041,                0.48719,                0.51904,                0.31601,                0.01228,                0.93479,                 1.1467,              0.0018061,              0.0018061,              0.0018061
                    102,                0.01296,                0.98178,                 1.1697,                0.60076,                 0.4865,                0.51927,                0.31663,                0.01227,                 0.9337,                 1.1464,               0.001792,               0.001792,               0.001792
                    103,                0.01294,                0.98227,                 1.1703,                0.59955,                0.48762,                 0.5196,                0.31693,                0.01226,                0.93191,                 1.1462,              0.0017779,              0.0017779,              0.0017779
                    104,                0.01292,                 0.9726,                 1.1678,                0.60095,                0.49197,                0.51998,                 0.3171,                0.01226,                0.93211,                 1.1464,              0.0017638,              0.0017638,              0.0017638
                    105,                0.01296,                0.97989,                 1.1708,                0.59984,                 0.4913,                 0.5207,                 0.3182,                0.01226,                0.93157,                 1.1463,              0.0017498,              0.0017498,              0.0017498
                    106,                0.01295,                0.97607,                 1.1621,                0.59611,                0.49244,                0.52108,                0.31735,                0.01226,                0.93048,                 1.1464,              0.0017357,              0.0017357,              0.0017357
                    107,                0.01296,                0.97611,                 1.1693,                 0.6017,                0.48833,                0.52114,                0.31819,                0.01226,                0.92972,                 1.1461,              0.0017216,              0.0017216,              0.0017216
                    108,                0.01293,                0.97462,                 1.1669,                0.60578,                0.48764,                0.52101,                0.31846,                0.01226,                0.92876,                 1.1456,              0.0017075,              0.0017075,              0.0017075
                    109,                0.01283,                 0.9616,                 1.1639,                  0.608,                0.48764,                0.52191,                0.31855,                0.01226,                0.92782,                 1.1456,              0.0016934,              0.0016934,              0.0016934
                    110,                0.01281,                0.96291,                 1.1696,                0.60527,                0.48864,                0.52188,                0.31845,                0.01225,                0.92738,                 1.1453,              0.0016794,              0.0016794,              0.0016794
                    111,                0.01292,                0.97039,                 1.1678,                0.60999,                0.48902,                0.52203,                0.31843,                0.01225,                0.92716,                 1.1452,              0.0016653,              0.0016653,              0.0016653
                    112,                0.01283,                 0.9653,                 1.1641,                0.60642,                0.48867,                0.52214,                0.31884,                0.01225,                0.92725,                 1.1445,              0.0016512,              0.0016512,              0.0016512
                    113,                0.01282,                0.96244,                 1.1637,                0.60663,                0.48964,                0.52256,                0.31897,                0.01224,                 0.9265,                 1.1438,              0.0016371,              0.0016371,              0.0016371
                    114,                0.01278,                 0.9532,                 1.1596,                0.60314,                0.49032,                0.52243,                0.31939,                0.01224,                0.92565,                 1.1433,               0.001623,               0.001623,               0.001623
                    115,                0.01283,                0.96112,                 1.1606,                0.60698,                0.48574,                0.52254,                0.31906,                0.01224,                0.92534,                 1.1429,               0.001609,               0.001609,               0.001609
                    116,                0.01286,                0.96311,                 1.1697,                0.60271,                0.49033,                0.52261,                0.31904,                0.01223,                0.92473,                 1.1425,              0.0015949,              0.0015949,              0.0015949
                    117,                0.01284,                0.95803,                  1.162,                0.59874,                0.49344,                0.52343,                0.31951,                0.01223,                0.92424,                 1.1425,              0.0015808,              0.0015808,              0.0015808
                    118,                0.01282,                0.95784,                 1.1642,                0.59723,                0.49506,                0.52349,                0.31973,                0.01222,                0.92319,                 1.1421,              0.0015667,              0.0015667,              0.0015667
                    119,                0.01277,                0.95608,                 1.1598,                0.59714,                0.49514,                0.52354,                0.31981,                0.01222,                0.92242,                 1.1419,              0.0015526,              0.0015526,              0.0015526
                    120,                0.01281,                0.95765,                 1.1619,                0.59754,                0.49514,                0.52385,                0.31985,                0.01222,                0.92187,                 1.1418,              0.0015386,              0.0015386,              0.0015386
                    121,                0.01281,                0.95348,                 1.1613,                0.59434,                0.49584,                0.52401,                0.31979,                0.01222,                0.92113,                 1.1416,              0.0015245,              0.0015245,              0.0015245
                    122,                0.01282,                 0.9566,                 1.1614,                 0.5986,                0.49412,                0.52377,                0.32036,                0.01221,                0.92121,                 1.1415,              0.0015104,              0.0015104,              0.0015104
                    123,                 0.0128,                0.95521,                 1.1601,                0.59498,                0.49629,                0.52329,                0.32008,                0.01221,                0.92088,                 1.1412,              0.0014963,              0.0014963,              0.0014963
                    124,                0.01282,                0.95208,                 1.1616,                0.59741,                0.49412,                0.52312,                0.31973,                 0.0122,                0.92069,                  1.141,              0.0014822,              0.0014822,              0.0014822
                    125,                0.01277,                0.95078,                 1.1604,                0.59907,                 0.4949,                 0.5233,                0.31968,                 0.0122,                0.92079,                 1.1409,              0.0014682,              0.0014682,              0.0014682
                    126,                0.01276,                0.94598,                 1.1572,                 0.6028,                0.49075,                0.52368,                0.32035,                0.01219,                0.92022,                 1.1406,              0.0014541,              0.0014541,              0.0014541
                    127,                0.01283,                0.95394,                 1.1617,                0.60007,                0.49466,                0.52415,                0.32024,                0.01219,                   0.92,                 1.1409,                0.00144,                0.00144,                0.00144
                    128,                0.01275,                0.94856,                 1.1599,                0.60054,                0.49354,                0.52434,                0.32014,                0.01219,                0.92009,                 1.1408,              0.0014259,              0.0014259,              0.0014259
                    129,                0.01273,                0.94428,                 1.1568,                0.60538,                0.48934,                0.52404,                0.32002,                0.01219,                0.91981,                 1.1406,              0.0014118,              0.0014118,              0.0014118
                    130,                 0.0128,                0.94645,                 1.1573,                0.60189,                 0.4939,                0.52467,                0.32024,                0.01219,                0.91962,                 1.1405,              0.0013978,              0.0013978,              0.0013978
                    131,                0.01284,                0.95085,                 1.1617,                0.60073,                0.49528,                 0.5248,                0.31997,                0.01219,                0.91931,                 1.1403,              0.0013837,              0.0013837,              0.0013837
                    132,                 0.0128,                0.94882,                 1.1578,                0.59894,                0.49608,                0.52483,                0.32002,                0.01219,                0.91879,                 1.1402,              0.0013696,              0.0013696,              0.0013696
                    133,                0.01276,                0.94414,                 1.1558,                0.59799,                0.49472,                0.52429,                0.32041,                0.01219,                0.91878,                 1.1402,              0.0013555,              0.0013555,              0.0013555
                    134,                0.01274,                0.93789,                 1.1551,                0.59435,                0.49672,                0.52449,                0.32087,                0.01219,                0.91826,                 1.1401,              0.0013414,              0.0013414,              0.0013414
                    135,                0.01272,                0.93685,                 1.1521,                0.59779,                 0.4985,                0.52508,                0.32093,                0.01219,                0.91798,                   1.14,              0.0013274,              0.0013274,              0.0013274
                    136,                0.01274,                0.94083,                   1.16,                0.59899,                0.49733,                0.52532,                0.32107,                0.01219,                0.91763,                 1.1398,              0.0013133,              0.0013133,              0.0013133
                    137,                0.01276,                0.93837,                 1.1579,                0.60254,                0.49511,                 0.5257,                0.32149,                0.01219,                0.91736,                 1.1397,              0.0012992,              0.0012992,              0.0012992
                    138,                0.01276,                0.94304,                 1.1602,                 0.6011,                0.49579,                0.52582,                0.32183,                0.01218,                0.91686,                 1.1394,              0.0012851,              0.0012851,              0.0012851
                    139,                0.01268,                0.93473,                 1.1498,                0.60245,                0.49545,                0.52596,                0.32195,                0.01218,                0.91661,                 1.1394,               0.001271,               0.001271,               0.001271
                    140,                0.01274,                 0.9349,                 1.1562,                0.60313,                0.49606,                0.52652,                0.32243,                0.01218,                0.91641,                 1.1395,               0.001257,               0.001257,               0.001257
                    141,                0.01271,                0.93728,                 1.1592,                0.60367,                 0.4962,                0.52633,                 0.3222,                0.01219,                0.91639,                 1.1394,              0.0012429,              0.0012429,              0.0012429
                    142,                0.01271,                 0.9334,                 1.1532,                0.60147,                0.49542,                0.52636,                0.32211,                0.01218,                0.91619,                 1.1393,              0.0012288,              0.0012288,              0.0012288
                    143,                0.01268,                 0.9317,                 1.1541,                0.60011,                0.49789,                0.52712,                0.32222,                0.01218,                0.91545,                 1.1392,              0.0012147,              0.0012147,              0.0012147
