                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                0.01201,                 1.0208,                 1.1795,                 0.5956,                0.47897,                0.50663,                0.30904,                  0.011,                0.95324,                 1.1496,              0.0021018,              0.0021018,              0.0021018
                     81,                0.01192,                 1.0138,                 1.1779,                0.59897,                 0.4743,                 0.5076,                0.30976,                0.01097,                0.95125,                 1.1493,              0.0020877,              0.0020877,              0.0020877
                     82,                0.01194,                 1.0155,                 1.1738,                 0.5981,                0.47687,                  0.508,                0.30919,                0.01096,                0.95049,                 1.1477,              0.0020736,              0.0020736,              0.0020736
                     83,                0.01191,                 1.0136,                 1.1795,                0.59395,                0.47628,                0.50871,                0.31112,                0.01097,                0.95081,                 1.1489,              0.0020595,              0.0020595,              0.0020595
                     84,                 0.0119,                 1.0109,                 1.1738,                0.60246,                0.46902,                0.50904,                0.31141,                0.01097,                0.94919,                 1.1491,              0.0020454,              0.0020454,              0.0020454
                     85,                0.01184,                 1.0064,                 1.1744,                 0.5918,                0.47743,                0.51035,                0.31126,                0.01095,                 0.9495,                 1.1482,              0.0020314,              0.0020314,              0.0020314
                     86,                0.01186,                 1.0062,                 1.1734,                0.59151,                0.47666,                0.50938,                0.31056,                0.01094,                0.94672,                 1.1477,              0.0020173,              0.0020173,              0.0020173
                     87,                0.01192,                   1.01,                 1.1785,                0.59807,                0.47641,                0.50969,                0.31075,                0.01094,                 0.9458,                 1.1476,              0.0020032,              0.0020032,              0.0020032
                     88,                0.01189,                 1.0056,                 1.1732,                  0.595,                0.47368,                0.51015,                0.31042,                0.01094,                0.94564,                 1.1476,              0.0019891,              0.0019891,              0.0019891
                     89,                0.01184,                 1.0019,                 1.1749,                0.59697,                0.47753,                 0.5104,                0.31119,                0.01094,                0.94453,                 1.1472,               0.001975,               0.001975,               0.001975
                     90,                0.01179,                  1.005,                  1.168,                0.60247,                0.47396,                 0.5114,                0.31132,                0.01093,                0.94398,                  1.147,               0.001961,               0.001961,               0.001961
                     91,                0.01177,                 1.0035,                 1.1739,                0.60296,                 0.4729,                0.51151,                0.31184,                0.01094,                0.94436,                 1.1473,              0.0019469,              0.0019469,              0.0019469
                     92,                0.01188,                 1.0035,                  1.174,                 0.6076,                0.46937,                0.51204,                0.31284,                0.01091,                0.94132,                 1.1469,              0.0019328,              0.0019328,              0.0019328
                     93,                0.01167,                0.99134,                 1.1685,                0.60835,                0.47248,                0.51487,                0.31455,                 0.0109,                0.94092,                 1.1464,              0.0019187,              0.0019187,              0.0019187
                     94,                0.01181,                0.99387,                 1.1681,                0.59883,                 0.4809,                0.51549,                0.31466,                0.01091,                0.94118,                  1.146,              0.0019046,              0.0019046,              0.0019046
                     95,                0.01175,                0.99172,                 1.1711,                0.60254,                0.48035,                0.51459,                0.31454,                0.01091,                0.94185,                 1.1463,              0.0018906,              0.0018906,              0.0018906
                     96,                0.01176,                 0.9921,                 1.1706,                0.60083,                0.47657,                0.51312,                0.31409,                 0.0109,                0.94098,                 1.1456,              0.0018765,              0.0018765,              0.0018765
                     97,                0.01172,                0.98943,                 1.1679,                0.59311,                0.48189,                0.51274,                0.31305,                0.01088,                0.94021,                 1.1449,              0.0018624,              0.0018624,              0.0018624
                     98,                0.01177,                0.99315,                 1.1671,                0.59224,                0.48069,                0.51291,                0.31341,                0.01088,                0.93948,                 1.1451,              0.0018483,              0.0018483,              0.0018483
                     99,                0.01164,                0.98568,                 1.1686,                0.58699,                0.48285,                 0.5127,                0.31309,                0.01087,                0.93835,                  1.145,              0.0018342,              0.0018342,              0.0018342
                    100,                 0.0117,                0.98609,                 1.1654,                0.59049,                0.48134,                0.51288,                0.31335,                0.01087,                0.93867,                  1.145,              0.0018202,              0.0018202,              0.0018202
                    101,                0.01175,                0.98767,                 1.1679,                0.58356,                0.48883,                0.51448,                0.31398,                0.01086,                0.93864,                 1.1448,              0.0018061,              0.0018061,              0.0018061
                    102,                0.01169,                0.98496,                 1.1669,                0.58481,                0.48731,                0.51484,                0.31399,                0.01085,                0.93733,                  1.144,               0.001792,               0.001792,               0.001792
                    103,                0.01165,                0.98531,                 1.1666,                0.58976,                0.48744,                0.51561,                0.31439,                0.01084,                0.93629,                 1.1433,              0.0017779,              0.0017779,              0.0017779
                    104,                0.01165,                0.97609,                 1.1648,                0.59389,                0.48624,                0.51551,                0.31488,                0.01084,                0.93654,                  1.143,              0.0017638,              0.0017638,              0.0017638
                    105,                 0.0117,                0.98567,                 1.1676,                0.59449,                0.48592,                0.51591,                0.31482,                0.01083,                 0.9356,                 1.1425,              0.0017498,              0.0017498,              0.0017498
                    106,                0.01169,                0.97993,                 1.1588,                0.59669,                0.48445,                0.51688,                 0.3154,                0.01084,                0.93497,                 1.1425,              0.0017357,              0.0017357,              0.0017357
                    107,                0.01167,                0.98082,                 1.1662,                0.60109,                0.48426,                0.51722,                0.31594,                0.01082,                0.93379,                 1.1421,              0.0017216,              0.0017216,              0.0017216
                    108,                0.01165,                0.97844,                 1.1622,                0.59932,                0.48423,                0.51781,                0.31668,                0.01082,                0.93282,                  1.142,              0.0017075,              0.0017075,              0.0017075
