                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 0.0131,                 1.0073,                 1.1851,                0.58451,                0.48242,                0.50864,                0.31016,                0.01239,                0.94415,                 1.1553,              0.0020595,              0.0020595,              0.0020595
                     84,                0.01308,                 1.0015,                 1.1799,                 0.5927,                 0.4816,                0.51011,                0.31166,                0.01239,                0.94252,                 1.1552,              0.0020454,              0.0020454,              0.0020454
                     85,                0.01304,                 1.0011,                 1.1791,                0.58896,                0.48553,                0.51038,                0.31134,                0.01238,                0.94253,                  1.155,              0.0020314,              0.0020314,              0.0020314
                     86,                0.01306,                 1.0001,                 1.1789,                0.59545,                0.48467,                0.51333,                0.31417,                0.01238,                0.94007,                 1.1548,              0.0020173,              0.0020173,              0.0020173
                     87,                0.01313,                 1.0063,                 1.1856,                0.59757,                0.48068,                0.51254,                0.31373,                0.01239,                0.94089,                 1.1554,              0.0020032,              0.0020032,              0.0020032
                     88,                0.01311,                0.99881,                 1.1803,                0.59616,                0.48119,                0.51297,                0.31332,                0.01239,                0.93978,                 1.1552,              0.0019891,              0.0019891,              0.0019891
                     89,                0.01304,                 0.9939,                 1.1807,                0.58573,                0.48799,                0.51339,                0.31335,                0.01238,                0.93768,                 1.1548,               0.001975,               0.001975,               0.001975
                     90,                  0.013,                0.99774,                 1.1729,                0.58644,                0.48929,                0.51395,                0.31335,                0.01236,                0.93661,                 1.1539,               0.001961,               0.001961,               0.001961
                     91,                0.01298,                0.99236,                 1.1796,                 0.5945,                0.48591,                0.51285,                0.31425,                0.01236,                0.93661,                 1.1538,              0.0019469,              0.0019469,              0.0019469
                     92,                0.01306,                0.99664,                 1.1791,                0.59222,                0.48754,                0.51338,                0.31368,                0.01235,                0.93585,                 1.1529,              0.0019328,              0.0019328,              0.0019328
                     93,                0.01297,                0.98904,                 1.1759,                0.58585,                0.48828,                0.51244,                0.31385,                0.01235,                0.93526,                 1.1526,              0.0019187,              0.0019187,              0.0019187
                     94,                  0.013,                0.98507,                 1.1722,                0.58387,                0.49201,                0.51418,                0.31416,                0.01235,                0.93381,                 1.1529,              0.0019046,              0.0019046,              0.0019046
                     95,                  0.013,                0.98829,                  1.178,                 0.5854,                0.49146,                0.51428,                0.31456,                0.01233,                0.93403,                 1.1525,              0.0018906,              0.0018906,              0.0018906
                     96,                0.01296,                0.98532,                 1.1746,                0.59136,                0.48725,                0.51369,                0.31378,                0.01233,                0.93356,                 1.1521,              0.0018765,              0.0018765,              0.0018765
                     97,                0.01294,                0.98004,                 1.1725,                0.59472,                0.48972,                0.51554,                0.31434,                0.01233,                0.93286,                 1.1521,              0.0018624,              0.0018624,              0.0018624
                     98,                  0.013,                0.98578,                 1.1737,                0.58987,                0.49328,                0.51644,                0.31549,                0.01233,                0.93162,                  1.152,              0.0018483,              0.0018483,              0.0018483
                     99,                0.01291,                0.98131,                 1.1739,                0.59535,                0.48649,                0.51645,                0.31598,                0.01233,                0.93017,                 1.1514,              0.0018342,              0.0018342,              0.0018342
                    100,                0.01298,                0.98158,                 1.1713,                0.59659,                0.48702,                0.51672,                0.31714,                0.01231,                0.92998,                 1.1502,              0.0018202,              0.0018202,              0.0018202
                    101,                0.01297,                0.98325,                 1.1711,                0.59481,                0.48976,                0.51748,                 0.3171,                0.01231,                0.92899,                 1.1495,              0.0018061,              0.0018061,              0.0018061
                    102,                0.01293,                0.97531,                 1.1707,                0.59792,                0.48924,                0.51863,                0.31753,                 0.0123,                0.92821,                  1.149,               0.001792,               0.001792,               0.001792
                    103,                0.01293,                 0.9804,                 1.1714,                0.59509,                0.49122,                0.51946,                0.31756,                 0.0123,                0.92706,                 1.1492,              0.0017779,              0.0017779,              0.0017779
                    104,                 0.0129,                0.97249,                 1.1697,                0.59505,                0.49057,                0.52015,                0.31812,                0.01229,                0.92692,                 1.1487,              0.0017638,              0.0017638,              0.0017638
