                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                0.01099,                 1.0741,                 1.1102,                0.55329,                 0.4523,                0.47062,                 0.2878,                0.01041,                 1.0012,                 1.0911,              0.0022989,              0.0022989,              0.0022989
                     51,                0.01107,                 1.0783,                 1.1139,                  0.565,                0.44518,                0.47201,                0.28929,                 0.0104,                0.99832,                 1.0883,              0.0022801,              0.0022801,              0.0022801
                     52,                0.01098,                 1.0654,                 1.1083,                0.55529,                0.45864,                 0.4785,                0.29084,                0.01041,                0.99586,                 1.0891,              0.0022613,              0.0022613,              0.0022613
                     53,                0.01104,                 1.0773,                 1.1123,                 0.5568,                0.45354,                0.47473,                0.29007,                0.01038,                 0.9974,                 1.0896,              0.0022426,              0.0022426,              0.0022426
                     54,                0.01098,                 1.0723,                 1.1105,                0.55405,                0.45454,                0.47407,                0.29061,                0.01036,                0.99686,                 1.0887,              0.0022238,              0.0022238,              0.0022238
                     55,                0.01101,                 1.0674,                 1.1099,                0.56354,                0.45304,                0.47783,                0.29217,                0.01034,                0.98984,                  1.087,               0.002205,               0.002205,               0.002205
                     56,                0.01094,                 1.0627,                 1.1076,                0.56679,                0.45326,                  0.477,                0.29207,                0.01034,                0.99218,                 1.0867,              0.0021862,              0.0021862,              0.0021862
                     57,                0.01092,                 1.0544,                  1.105,                0.56997,                0.45462,                0.48012,                0.29432,                0.01032,                0.98776,                 1.0849,              0.0021675,              0.0021675,              0.0021675
                     58,                0.01095,                 1.0569,                 1.1055,                0.56494,                0.45666,                0.48218,                0.29558,                0.01034,                0.98942,                  1.086,              0.0021487,              0.0021487,              0.0021487
                     59,                0.01089,                 1.0494,                 1.1025,                0.57205,                0.45399,                0.48337,                0.29554,                0.01032,                0.98601,                 1.0842,              0.0021299,              0.0021299,              0.0021299
                     60,                0.01095,                 1.0502,                 1.1063,                0.56296,                 0.4619,                0.48358,                0.29471,                0.01032,                0.98489,                 1.0847,              0.0021111,              0.0021111,              0.0021111
                     61,                0.01089,                 1.0478,                 1.1022,                0.56851,                0.46043,                0.48523,                0.29595,                0.01032,                0.98134,                 1.0846,              0.0020924,              0.0020924,              0.0020924
                     62,                 0.0109,                 1.0457,                 1.1003,                0.57293,                0.45913,                 0.4867,                0.29911,                0.01032,                0.98086,                 1.0834,              0.0020736,              0.0020736,              0.0020736
                     63,                0.01091,                 1.0415,                 1.1047,                 0.5713,                 0.4606,                0.48701,                0.29868,                0.01032,                0.97801,                 1.0834,              0.0020548,              0.0020548,              0.0020548
                     64,                 0.0109,                 1.0445,                 1.1013,                0.58319,                0.45472,                0.48571,                0.29722,                0.01031,                0.97649,                 1.0839,              0.0020361,              0.0020361,              0.0020361
                     65,                0.01087,                 1.0423,                 1.1014,                0.58673,                0.45789,                0.48972,                0.30124,                0.01031,                0.97566,                 1.0831,              0.0020173,              0.0020173,              0.0020173
                     66,                0.01089,                 1.0444,                 1.1025,                0.57197,                0.46533,                0.48876,                0.29915,                 0.0103,                0.97635,                 1.0817,              0.0019985,              0.0019985,              0.0019985
                     67,                0.01084,                 1.0386,                  1.099,                0.56749,                0.46451,                0.48969,                  0.301,                0.01028,                0.97509,                 1.0813,              0.0019797,              0.0019797,              0.0019797
                     68,                0.01082,                 1.0347,                 1.0991,                0.57152,                0.46602,                0.48967,                0.30072,                0.01027,                0.97559,                 1.0813,               0.001961,               0.001961,               0.001961
                     69,                0.01088,                 1.0361,                 1.1006,                0.56451,                0.46597,                0.48973,                0.30038,                0.01027,                0.97209,                 1.0802,              0.0019422,              0.0019422,              0.0019422
                     70,                0.01087,                 1.0375,                 1.1054,                0.57305,                0.46445,                0.48997,                0.30055,                0.01027,                0.97281,                 1.0813,              0.0019234,              0.0019234,              0.0019234
                     71,                0.01076,                 1.0235,                 1.0961,                 0.5784,                0.46087,                0.49124,                0.30228,                0.01027,                0.96948,                 1.0803,              0.0019046,              0.0019046,              0.0019046
                     72,                0.01082,                 1.0254,                 1.0972,                0.57394,                0.46181,                0.49013,                0.30088,                0.01027,                0.97022,                 1.0805,              0.0018859,              0.0018859,              0.0018859
                     73,                0.01089,                 1.0333,                 1.1011,                0.56309,                0.46769,                 0.4909,                 0.3013,                0.01026,                0.96998,                 1.0798,              0.0018671,              0.0018671,              0.0018671
                     74,                0.01079,                 1.0279,                 1.0957,                0.57308,                 0.4654,                0.49191,                0.30201,                0.01025,                0.96747,                 1.0795,              0.0018483,              0.0018483,              0.0018483
                     75,                0.01085,                 1.0276,                 1.0985,                 0.5719,                0.46877,                 0.4937,                0.30343,                0.01024,                0.96608,                 1.0784,              0.0018295,              0.0018295,              0.0018295
                     76,                0.01077,                 1.0205,                 1.0944,                0.56818,                0.47158,                0.49314,                0.30411,                0.01023,                0.96504,                 1.0769,              0.0018108,              0.0018108,              0.0018108
                     77,                0.01077,                 1.0181,                 1.0942,                0.57477,                0.47003,                0.49575,                 0.3051,                0.01023,                0.96429,                 1.0776,               0.001792,               0.001792,               0.001792
                     78,                0.01076,                 1.0173,                 1.0959,                0.58143,                0.46931,                0.49817,                0.30669,                0.01021,                0.96052,                 1.0764,              0.0017732,              0.0017732,              0.0017732
                     79,                0.01076,                 1.0142,                  1.095,                0.56891,                0.47406,                0.49689,                 0.3068,                0.01023,                0.96027,                 1.0771,              0.0017545,              0.0017545,              0.0017545
                     80,                0.01082,                 1.0189,                 1.0964,                0.57734,                 0.4723,                0.49753,                0.30749,                0.01023,                0.95933,                 1.0772,              0.0017357,              0.0017357,              0.0017357
                     81,                0.01075,                 1.0138,                 1.0948,                0.58323,                0.46987,                0.49721,                0.30627,                0.01021,                0.95975,                 1.0762,              0.0017169,              0.0017169,              0.0017169
                     82,                0.01079,                 1.0162,                 1.0931,                0.58135,                0.46792,                0.49741,                0.30615,                0.01018,                0.95905,                 1.0746,              0.0016981,              0.0016981,              0.0016981
                     83,                0.01075,                 1.0113,                  1.095,                 0.5796,                0.47546,                 0.4986,                0.30609,                0.01019,                0.95998,                 1.0745,              0.0016794,              0.0016794,              0.0016794
                     84,                0.01073,                 1.0065,                  1.091,                0.57434,                0.47104,                0.49805,                0.30676,                0.01019,                0.95834,                 1.0747,              0.0016606,              0.0016606,              0.0016606
                     85,                0.01071,                  1.006,                  1.091,                0.57491,                0.47345,                0.49774,                  0.306,                 0.0102,                0.96105,                 1.0751,              0.0016418,              0.0016418,              0.0016418
                     86,                0.01072,                 1.0038,                 1.0908,                0.58442,                0.47047,                0.49939,                0.30786,                0.01019,                0.95868,                 1.0748,               0.001623,               0.001623,               0.001623
                     87,                0.01078,                 1.0083,                 1.0959,                0.58357,                0.47406,                0.49936,                0.30819,                 0.0102,                0.95677,                 1.0757,              0.0016043,              0.0016043,              0.0016043
                     88,                0.01074,                 1.0015,                 1.0888,                0.58005,                0.47434,                 0.4998,                0.30757,                0.01021,                0.95736,                 1.0746,              0.0015855,              0.0015855,              0.0015855
