                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                0.01339,                 1.0614,                 1.1908,                0.55551,                 0.4539,                0.47858,                0.28972,                0.01267,                0.99591,                 1.1636,              0.0023927,              0.0023927,              0.0023927
                     46,                0.01338,                 1.0643,                 1.1875,                0.55116,                0.46297,                0.48089,                 0.2904,                0.01263,                0.99512,                 1.1636,               0.002374,               0.002374,               0.002374
                     47,                0.01346,                 1.0682,                 1.1921,                0.55823,                0.45983,                0.48434,                0.29286,                0.01267,                0.99201,                 1.1654,              0.0023552,              0.0023552,              0.0023552
                     48,                0.01331,                 1.0523,                 1.1842,                0.55042,                0.46464,                0.48479,                0.29377,                0.01263,                0.98778,                  1.161,              0.0023364,              0.0023364,              0.0023364
                     49,                0.01333,                 1.0573,                 1.1881,                0.55149,                0.45937,                0.48191,                0.29176,                0.01263,                0.99431,                 1.1607,              0.0023177,              0.0023177,              0.0023177
                     50,                0.01333,                 1.0562,                 1.1854,                0.55831,                0.46485,                  0.486,                 0.2948,                0.01257,                0.98066,                 1.1603,              0.0022989,              0.0022989,              0.0022989
                     51,                 0.0134,                 1.0618,                 1.1881,                0.56431,                0.45817,                0.48418,                0.29365,                0.01259,                0.98429,                 1.1603,              0.0022801,              0.0022801,              0.0022801
                     52,                0.01329,                 1.0462,                 1.1821,                0.55589,                 0.4639,                0.48347,                0.29425,                0.01259,                0.98435,                 1.1584,              0.0022613,              0.0022613,              0.0022613
                     53,                0.01339,                 1.0576,                 1.1876,                0.57134,                0.46193,                 0.4876,                0.29461,                0.01257,                0.98638,                 1.1599,              0.0022426,              0.0022426,              0.0022426
                     54,                0.01328,                 1.0525,                 1.1851,                0.56353,                0.46647,                0.48939,                0.29634,                0.01259,                0.97932,                 1.1585,              0.0022238,              0.0022238,              0.0022238
